junction_name,total_violations,unique_vehicles,peak_violations,avg_latitude,avg_longitude,weighted_violation_score,peak_hour_ratio,repeat_rate,unique_violation_types,unique_vehicle_types,violations_per_vehicle,severity_raw,severity_score,behavioral_score,density_score,IPII,risk_category,risk_rank,top_contributing_factor,top_factor_share_pct,risk_explanation
Btp017 - Attiguppe Circle,422,380,8,12.960583327014218,77.52963757037915,563,0.0189573459715639,0.0995260663507109,11,9,1.1105263157894736,6.335054251498059,0.5064436922312765,0.11657728237089673,0.11471375347641277,31.11,Moderate,96,Severity (violation volume/weight),81.4,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp218 - Syndicate Bank Junction,351,339,55,12.934673374928776,77.58443592279203,554,0.1566951566951566,0.0341880341880341,10,6,1.0353982300884956,6.318968113746434,0.5043745040067856,0.16019178930445116,0.03673933950361311,30.76,Moderate,97,Severity (violation volume/weight),82.0,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp133 - Adugodi Junction,73,61,8,12.941853575342464,77.6086067250685,210,0.1095890410958904,0.1643835616438356,10,9,1.1967213114754098,5.351858133476067,0.3799734442955514,0.2551687403542796,0.2041743621594234,30.74,Moderate,98,Severity (violation volume/weight),61.8,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp085 - Briyand Circle,166,153,28,12.966068878313251,77.56948985903615,352,0.1686746987951807,0.0783132530120482,12,12,1.0849673202614378,5.8664680569332965,0.44616862490789444,0.21473651335151173,0.08818642112877047,30.51,Moderate,99,Severity (violation volume/weight),73.1,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
"Btp176 - Rajalakshmi Kalyana Mantapa, Jp Nagar",196,177,8,12.917309109693877,77.57831904234695,447,0.0408163265306122,0.096938775510204,17,13,1.1073446327683616,6.104793232414985,0.4768248118883033,0.13142816448613331,0.11141152812748198,30.01,Moderate,100,Severity (violation volume/weight),79.4,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
"Btp197 - 9Th Cross, 24Th Main, Jp Nagar",284,270,30,12.911549545221384,77.58599000264428,525,0.1056338028169014,0.0492957746478873,13,10,1.0518518518518518,6.26530121273771,0.49747123602992455,0.13473663516492773,0.05381632879140353,29.99,Low,101,Severity (violation volume/weight),82.9,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp215 - Vanivillas Junction,434,415,5,12.94612015348372,77.57023379090926,763,0.0115207373271889,0.0437788018433179,10,11,1.0457831325301206,6.638567789166521,0.5454851730276039,0.05382470101217076,0.047517687900155044,29.84,Low,102,Severity (violation volume/weight),91.4,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp106 - Vv Puram College,159,146,31,12.952855020536774,77.57449485352718,277,0.1949685534591195,0.0817610062893081,6,8,1.0890410958904109,5.627621113690637,0.41544532202162987,0.23928466173805624,0.09241453721028686,29.8,Low,103,Severity (violation volume/weight),69.7,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp207 - 8Th Main Road Basaveshwara Nagar,213,190,23,12.991897484976526,77.53847353051643,296,0.107981220657277,0.107981220657277,8,9,1.1210526315789473,5.6937321388027,0.4239492995943124,0.19641170385556944,0.1256388728551188,29.6,Low,104,Severity (violation volume/weight),71.6,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp064 - Devanga Hostel Junction,104,85,1,12.962732790384615,77.58990461057692,214,0.0096153846153846,0.1826923076923076,5,10,1.223529411764706,5.3706380281276624,0.38238913521342477,0.19384538691617448,0.23199812327722724,29.57,Low,105,Severity (violation volume/weight),64.6,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp225 - Geetha Junction,287,275,10,12.928338116027875,77.58587362578398,661,0.0348432055749128,0.0418118466898954,14,8,1.0436363636363637,6.495265555937008,0.5270519544315617,0.0704784600901128,0.045289585788090336,29.37,Low,106,Severity (violation volume/weight),89.7,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp214 - 5Th Main Chamrajpet  Junction,252,243,4,12.96500902960007,77.55255323659712,744,0.0158730158730158,0.0357142857142857,19,10,1.037037037037037,6.61338421837956,0.5422457659724363,0.04908924021586029,0.03844023485100249,29.35,Low,107,Severity (violation volume/weight),92.4,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp120 - Lalbagh Main Gate Junction,244,230,30,12.95408442090164,77.58441278032787,402,0.1229508196721311,0.0573770491803278,9,13,1.0608695652173914,5.998936561946683,0.4632082819667754,0.15682460814278468,0.06317569032034341,29.13,Low,108,Severity (violation volume/weight),79.5,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp220 - Puttanna Junction,294,278,1,12.928844605442176,77.58282851292518,588,0.0034013605442176,0.0544217687074829,8,7,1.0575539568345325,6.3784261836515865,0.5120227002362545,0.058173777985770427,0.05973446566774506,28.54,Low,109,Severity (violation volume/weight),89.7,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp219 - Canara Bank Junction,358,351,16,12.931167219553071,77.58453701256984,665,0.0446927374301676,0.0195530726256983,8,9,1.01994301994302,6.501289670540389,0.5278268469006406,0.05567765975815568,0.020698587996693683,28.48,Low,110,Severity (violation volume/weight),92.7,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
"Btp177 - Aurobindo Circle, Orr",186,171,11,12.916612181720431,77.58524550268818,359,0.0591397849462365,0.0806451612903225,12,13,1.087719298245614,5.886104031450156,0.44869443488627686,0.12948466428670963,0.09104266148921662,28.14,Low,111,Severity (violation volume/weight),79.7,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
"Btp015 - Suguna Hospital, Dr. Rajkumar Road",103,86,13,12.98771043883495,77.55949917572815,130,0.1262135922330097,0.1650485436893204,3,10,1.197674418604651,4.875197323201151,0.31865972493507305,0.2691459601777193,0.20516357903035073,28.11,Low,112,Severity (violation volume/weight),56.7,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp105 - Shivasankara Circle,186,165,0,12.956902590860215,77.57416609784947,336,0.0,0.1129032258064516,4,11,1.1272727272727272,5.820082930352362,0.44020202439789363,0.11504197086160872,0.13209462521526324,28.1,Low,113,Severity (violation volume/weight),78.3,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp034 - Lrde Junction,217,198,7,12.988339276825316,77.5917559860704,350,0.032258064516129,0.0875576036866359,9,7,1.095959595959596,5.860786223465865,0.44543776066404334,0.11502267391374257,0.09959515393214304,27.71,Low,114,Severity (violation volume/weight),80.4,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp047 - Vidhan Soudha Metro Station,200,190,12,12.979835985,77.59251278949999,434,0.06,0.05,6,9,1.0526315789473684,6.075346031088684,0.4730369665291873,0.09894715852442673,0.05462559689352988,27.71,Low,115,Severity (violation volume/weight),85.3,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp212 - Minto Junction,78,68,10,12.96031432051282,77.5714075602564,168,0.1282051282051282,0.1282051282051282,4,11,1.1470588235294117,5.1298987149230735,0.3514224134467513,0.23319784237032493,0.15263034426133357,27.62,Low,116,Severity (violation volume/weight),63.6,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp216 - Yediyur Junction,172,151,5,12.93804460616813,77.57688296083747,249,0.0290697674418604,0.1220930232558139,3,6,1.1390728476821192,5.521460917862246,0.4017897490985669,0.1476616661642977,0.14434180901005597,27.41,Low,117,Severity (violation volume/weight),73.3,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp119 - Minerva Circle,199,183,6,12.955163112562811,77.58039649145728,357,0.0301507537688442,0.0804020100502512,15,11,1.0874316939890711,5.8805329864007,0.44797782155171323,0.10604568204932933,0.09074416095974383,27.4,Low,118,Severity (violation volume/weight),81.8,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp009 - Prakash Nagar Junction,262,233,6,12.99251787442748,77.55763266068702,279,0.0229007633587786,0.1106870229007633,3,8,1.1244635193133048,5.634789603169249,0.41636741744599814,0.13110439673346366,0.12917898664521466,27.34,Low,119,Severity (violation volume/weight),76.2,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp037 - Kr Circle,239,227,6,12.976534570711298,77.58653865523013,459,0.0251046025104602,0.0502092050209205,10,11,1.052863436123348,6.131226489483141,0.4802249682903485,0.07124400856009375,0.05486623828953664,27.25,Low,120,Severity (violation volume/weight),88.1,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp052 - Cid Carlton House Junction,198,186,3,12.980863155860892,77.58762164743166,382,0.0151515151515151,0.0606060606060606,7,9,1.064516129032258,5.948034989180646,0.45666072303113786,0.07387534366597175,0.0669604090952947,26.39,Low,121,Severity (violation volume/weight),86.5,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp075 - Police Corner,188,174,0,12.968845718276503,77.58628269328581,340,0.0,0.0744680851063829,10,12,1.0804597701149423,5.831882477283517,0.4417198208970445,0.07587874673850782,0.0835080964004536,26.03,Low,122,Severity (violation volume/weight),84.8,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
"Btp191 - 40Th Cross, 4Th Main, Jayanagar",105,95,16,12.920106225714283,77.58220127047619,160,0.1523809523809524,0.0952380952380952,6,9,1.105263157894737,5.081404364984463,0.3451844998221974,0.21894696861795565,0.10925119378705998,26.01,Low,123,Severity (violation volume/weight),66.3,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp146 - Domlur Water Tank,146,138,9,12.960488461643836,77.63886880273972,309,0.0616438356164383,0.0547945205479452,7,10,1.0579710144927537,5.736572297479192,0.4294599046405587,0.10514757098567307,0.06016732411461272,25.83,Low,124,Severity (violation volume/weight),83.1,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp107 - National College Junction,73,62,1,12.948955050684932,77.57294951506849,156,0.0136986301369863,0.1506849315068493,5,5,1.1774193548387095,5.056245805348308,0.34194830999539916,0.16449828596402574,0.18414112501206042,25.72,Low,125,Severity (violation volume/weight),66.5,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp185 - Rv Teachers College,57,48,4,12.94458577368421,77.58073809122807,115,0.0701754385964912,0.1578947368421052,5,6,1.1875,4.7535901911063645,0.3030171854001111,0.21702611463854046,0.1946036889332004,25.55,Low,126,Severity (violation volume/weight),59.3,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp138 - Sarjapur Road Check Post,75,71,19,12.927103010322917,77.61688994134308,146,0.2533333333333333,0.0533333333333333,4,11,1.056338028169014,4.990432586778736,0.33348263980267406,0.2570103024260551,0.058472469914200985,25.55,Low,127,Severity (violation volume/weight),65.3,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp193 - Vasavi Circle,113,102,5,12.949798086218998,77.5767949444681,217,0.0442477876106194,0.0973451327433628,4,8,1.107843137254902,5.384495062789089,0.38417158998227624,0.13458738827764488,0.11192891912497807,25.48,Low,128,Severity (violation volume/weight),75.4,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp184 - Lalbagh West Gate,215,204,2,12.94843504744186,77.58018114418606,358,0.0093023255813953,0.0511627906976744,9,7,1.053921568627451,5.883322388488279,0.44833662725399587,0.05957383662964589,0.055964459562489036,25.32,Low,129,Severity (violation volume/weight),88.5,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
"Btp113 - 27Th Cross, Pai Vista, Kr Road",128,119,7,12.9175333703125,77.5731112515625,253,0.0546875,0.0703125,5,7,1.0756302521008403,5.537334267018537,0.40383156595134817,0.11539444167497508,0.0784956056201144,25.22,Low,130,Severity (violation volume/weight),80.1,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
"Btp221 - 15Th Cross, 24Th Main, Jp Nagar",116,112,13,12.905022600862068,77.58618874568965,271,0.1120689655172413,0.0344827586206896,7,8,1.0357142857142858,5.605802066295998,0.4126386995348844,0.12479114380994934,0.0370673693206097,25.12,Low,131,Severity (violation volume/weight),82.1,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp166 - Coffee Board Junction,121,111,2,12.984920821487604,77.5943366785124,246,0.0165289256198347,0.0826446280991735,6,7,1.09009009009009,5.5093883366279774,0.4002368317162304,0.09743331987508544,0.09350327396189806,24.8,Low,132,Severity (violation volume/weight),80.7,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp030 - Mekhri Circle,87,82,13,13.013624291954024,77.58397421839081,185,0.1494252873563218,0.057471264367816,7,7,1.0609756097560976,5.225746673713202,0.3637515051611365,0.17810018221198462,0.06328575249860181,24.8,Low,133,Severity (violation volume/weight),73.3,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
"Btp102 - Bmtc Junction, Kh Road",175,168,2,12.955459190857145,77.59290232228571,308,0.0114285714285714,0.04,6,12,1.0416666666666667,5.733341276897746,0.42904429277377976,0.0499005839623985,0.04324526420737795,23.81,Low,134,Severity (violation volume/weight),90.1,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp171 - Indian Express (Balekundri),114,108,16,12.986301935964912,77.59864174824561,171,0.1403508771929824,0.0526315789473684,7,10,1.0555555555555556,5.147494476813453,0.35368578728245276,0.16590928967483506,0.05766035227650385,23.81,Low,135,Severity (violation volume/weight),74.3,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp121 - Kh Circle,107,106,15,12.951853676635514,77.5903747271028,220,0.1401869158878504,0.0093457943925233,8,9,1.009433962264151,5.3981627015177525,0.38592968241879594,0.12167236607933198,0.00979138057525548,23.14,Low,136,Severity (violation volume/weight),83.4,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp128 - Gorappanapalya Junction,55,52,9,12.920460569090908,77.60040643272727,136,0.1636363636363636,0.0545454545454545,6,6,1.0576923076923077,4.919980925828125,0.32442031859881015,0.18648780929937456,0.05987805813329245,23.01,Low,137,Severity (violation volume/weight),70.5,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp173 - Tmc,152,141,3,12.98232968486842,77.59871615789473,198,0.0197368421052631,0.0723684210526315,4,9,1.0780141843971631,5.293304824724492,0.37244162908642847,0.08952878207482803,0.08096985638828197,22.93,Low,138,Severity (violation volume/weight),81.2,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
"Btp200 - 15Th Cross, 33Rd Main, Jp Nagar",28,24,6,12.9063283,77.58138778214285,50,0.2142857142857142,0.1428571428571428,3,9,1.1666666666666667,3.9318256327243257,0.19731216323987982,0.31699188149836194,0.17298105682951156,22.83,Low,139,Severity (violation volume/weight),43.2,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp103 - Shanti Nagar Ttmc,144,138,0,12.9538741625,77.59162276111111,258,0.0,0.0416666666666666,7,13,1.0434782608695652,5.556828061699537,0.4063390870870847,0.04245596543702221,0.045125493085959485,22.49,Low,140,Severity (violation volume/weight),90.3,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp036 - Police Thimmaiah Circle (Gpo),83,81,10,12.981054290361447,77.59432185301205,187,0.1204819277108433,0.0240963855421686,7,8,1.0246913580246917,5.236441962829949,0.3651272590331723,0.12093838965032601,0.025626823234002043,22.4,Low,141,Severity (violation volume/weight),81.5,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
"Btp190 - 36Th Cross, 4Th Main, Jayanagar",145,141,0,12.922585208123428,77.5812768107059,281,0.0,0.0275862068965517,6,6,1.0283687943262412,5.641907070938114,0.4172829498579993,0.028108777116925065,0.029443584141193486,22.3,Low,142,Severity (violation volume/weight),93.6,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
Btp141 - Palmgroove Junction,50,45,2,12.968292564,77.613494202,130,0.04,0.1,6,5,1.1111111111111112,4.875197323201151,0.31865972493507305,0.13389431704885346,0.1153207045530077,22.26,Low,143,Severity (violation volume/weight),71.6,"IPII = 0.5*severity + 0.3*behavioral + 0.2*density. Primary driver for this junction: Severity (violation volume/weight) (0       50.8
1       58.0
2       54.1
3       62.8
4       73.7
       ...  
163    100.0
164    100.0
165    100.0
166    100.0
167      0.0
Name: top_factor_share_pct, Length: 168, dtype: str% of weighted score)."
